id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,mineable,exchange,payments
9299,NFT Art Finance,NFTART,9,2021-04-19 0:00:00,1.00E+17,2.53E+16,2.89E+16,1118,1.30E-10,777117.8875,-4.8425,-0.72369895,-4.91558291,-50.06940368,-62.47487201,-52.06822173,-63.89357425,3294912.202,0,13032550.58,No,No,No
6236,Offshift,XFT,12,2020-08-06 0:00:00,1.00E+07,5237500,1.00E+07,1119,0.628968431,153261.9158,6.4229,-0.19035938,12.24648422,-22.327429,-82.08572814,-90.93172641,-93.32094422,3294222.157,0,6289684.31,No,No,No
11871,GameZone,GZONE,12,2021-09-14 1:07:06,1.00E+09,63890301.56,63890301.56,1120,0.05124112,359670.0031,13.6326,-1.24660805,13.47756353,-11.46974172,-19.23796539,-44.24563969,-71.43812354,3273810.617,0,51241120.12,No,No,No
3519,Breezecoin,BRZE,3,2018-10-29 0:00:00,2.00E+08,1.80E+08,2.00E+08,1121,0.018113291,5237.273423,-57.46,31.7692806,33.96859443,-29.94924761,68.29611618,-30.75644919,-39.73899148,3260392.348,0,3622658.16,No,No,No
10412,HoDooi.com,HOD,13,2021-06-11 0:00:00,1.00E+09,202785121,1.00E+09,1122,0.01601934,232601.3243,-38.8455,-0.29353378,-3.52724803,-24.21048405,-56.2983674,-57.822363,-77.73428174,3248483.838,0,16019340.19,No,No,No
11848,Strips Finance,STRP,23,2021-09-13 10:19:03,1.00E+08,4125962.934,1.00E+08,1123,0.787157474,370573.4365,-19.8602,-0.18163724,-1.82933224,-13.5984957,-27.56296874,-34.61685664,-66.93099095,3247782.561,0,78715747.4,No,No,No
14904,SpaceFalcon,FCON,5,2021-11-21 14:34:22,2.00E+10,2663187786,2.00E+10,1124,0.001217999,41193.85275,6.9702,0.62898654,1.41218092,-19.35875134,-44.40084742,-50.95870314,-59.88190573,3243760.541,0,24359983.61,No,No,No
6537,RioDeFi,RFUEL,17,2020-08-11 0:00:00,-1.00E+05,299200837.9,318019580,1125,0.010709033,477559.7005,-4.5289,-0.14543049,-3.08357985,-33.83955552,-51.49811146,-56.03152119,-76.65535229,3204151.58,0,3405682.11,No,No,No
3096,Pundi X NEM,NPXSXEM,3,2018-08-07 0:00:00,1.07E+11,44686428753,44748244754,1126,7.13E-05,45.02923144,27.5961,-1.57199529,-1.10532376,-17.29243029,-40.78846831,-20.40451623,-61.04586354,3185370.377,2.00E-04,7611899.9,No,No,No
13133,Decentral Games ICE,ICE,7,2021-10-25 5:19:15,-1.00E+05,187563830.9,188070870,1127,0.016974386,124439.0419,114.0987,-0.74395644,-4.7716768,-28.34406638,-53.87056039,-83.11874096,-89.98854025,3183780.938,0,3192387.62,No,No,No
7841,Idle,IDLE,13,2020-12-02 0:00:00,1.30E+07,5092750.115,1.30E+07,1128,0.623270503,23443.68681,3.6771,-0.76957128,-3.63263785,-22.14282406,-52.15883093,-45.78971631,-56.76915654,3174160.924,0,8102516.54,No,No,No
10006,GTONCapital,GTON,13,2021-05-22 0:00:00,2.10E+07,3630100,17369900,1129,0.87371937,3433.566247,-48.4677,-0.15985439,-3.21850507,-24.96557898,-44.30495296,-42.76381205,-53.26602125,3171688.687,0,18348106.78,No,No,No
8849,AXIS Token,AXIS,4,2021-03-17 0:00:00,1.50E+09,320303188.4,1.50E+09,1130,0.009881441,419.0389157,-50.3887,-13.10786,-5.82501648,-12.15830441,-34.06781955,-23.43419968,-23.25176346,3165056.973,0,14822161.1,No,No,No
5229,AS Roma Fan Token,ASR,11,2020-02-13 0:00:00,-1.00E+05,2163854,1.00E+07,1131,1.461093546,5279732.186,0.8655,-1.41916683,-4.12768574,-40.66736338,-61.50352151,-57.89896052,-55.21763913,3161593.114,0,14610935.46,No,No,No
8726,Idavoll DAO,IDV,9,2021-03-08 0:00:00,2.00E+09,893886640.1,2.00E+09,1132,0.003532983,115791.7288,-1.0728,5.87073973,15.10166855,-24.24171982,-55.4603772,-57.66870327,-64.33183074,3158086.473,0,7065966.38,No,No,No
2291,Genaro Network,GNX,13,2017-12-18 0:00:00,-1.00E+05,6.50E+08,6.50E+08,1133,0.004857294,367433.6572,20.1056,-0.13201487,-1.28572595,-46.29577815,-64.05563199,-68.80622932,-75.62632564,3157241.261,2.00E-04,3157241.26,Yes,No,No
10774,Sonar,PING,6,2021-07-06 0:00:00,4.00E+09,2703464935,4.00E+09,1134,0.001159263,23709.58883,45.2537,-0.5971207,2.96432324,-10.27426984,-40.44748984,-47.75341074,-55.45184459,3134027.082,0,4637052.31,No,No,No
1087,Factom,FCT,3,2015-10-06 0:00:00,-1.00E+05,10323689.24,10323689.24,1135,0.302527736,1876.360216,-65.0837,-1.16064802,8.66851798,23.7810291,-19.02514678,-33.88594909,-72.83045887,3123202.327,2.00E-04,3123202.33,No,No,No
